,TA,RH,P,WS,NETRAD,PPFD_IN,LE,H,USTAR,NEE,GPP,RECO,SWC_0to30cm_1
4/11/21 5:30,-2.78,80.93,0,0.42,-49.23,16.2,0.317,-0.387,0.048,1.443,0,1.443,0.089
4/11/21 6:00,-2.97,81.93,0,0.47,-5.94,70.67,0.093,-0.284,0.035,0.533,-0.448,0.981,0.089
4/11/21 6:30,-1.74,77.78,0,0.93,37.36,209.9,7.883,-15.633,0.13,-0.377,-0.896,0.519,0.088
4/11/21 7:00,-0.68,71.52,0,2.84,86.5,352.87,10.529,42.969,0.223,-1.376,-1.996,0.619,0.087
4/11/21 7:30,0.31,62.3,0,2.92,165.44,559.73,24.724,106.315,0.29,-4.434,-5.158,0.723,0.086
4/11/21 8:00,1.03,55.64,0,5.14,275.72,853,30.604,145.497,0.234,-1.601,-2.409,0.807,0.084
4/11/21 8:30,1.24,53.78,0,4.24,241.71,751.73,20.875,85.467,0.216,-1.733,-2.565,0.832,0.084
4/11/21 9:00,2.06,49.13,0,3.83,335.43,935.13,50.113,308.823,0.539,-5.251,-6.19,0.939,0.082
4/11/21 9:30,2.68,45.71,0,5.96,532.33,1447.67,51.641,374.916,0.473,-4.775,-5.8,1.025,0.08
4/11/21 10:00,3.65,41.87,0,4.94,545.37,1504,68.032,386.011,0.516,-6.173,-7.343,1.17,0.081
4/11/21 10:30,4.1,38.62,0,5.7,588.9,1611,59.326,383.812,0.486,-4.847,-6.09,1.242,0.082
4/11/21 11:00,4.81,36.58,0,4.93,618.4,1687,38.473,264.967,0.227,-4.511,-5.873,1.362,0.083
4/11/21 11:30,5.61,32.82,0,7.93,637.47,1736,63.613,368.243,0.565,-5.395,-6.902,1.507,0.083
4/11/21 12:00,6.1,29.84,0,5.14,644.53,1756.67,74.813,392.173,0.337,-5.865,-7.466,1.602,0.082
4/11/21 12:30,7.1,28.25,0,5.5,637,1745.67,90.331,435.419,0.171,-7.873,-9.678,1.805,0.081
4/11/21 13:00,7.86,25.44,0,4.31,616.2,1704.67,65.047,347.689,0.332,-4.126,-6.096,1.97,0.081
4/11/21 13:30,8.07,23.97,0,6.49,586.33,1636,76.316,450.443,0.733,-6.827,-8.844,2.018,0.08
4/11/21 14:00,8.63,22.43,0,5.67,543.37,1540.33,46.061,272.428,0.405,-5.449,-7.599,2.15,0.081
4/11/21 14:30,8.77,22.39,0,6.11,489.92,1420.33,59.016,253.215,0.512,-7.077,-9.261,2.183,0.081
4/11/21 15:00,9.37,21.47,0,4.5,427.19,1279.67,44.605,246.459,0.493,-5.511,-7.841,2.33,0.081
4/11/21 15:30,9.53,21.39,0,4.94,358.98,1113.33,41.763,207.893,0.151,-5.822,-8.192,2.37,0.082
4/11/21 16:00,9.81,20.48,0,6.13,282.29,926.33,30.779,136.155,0.31,-1.961,-4.405,2.444,0.082
4/11/21 16:30,9.77,20.01,0,5.52,202.09,735.33,33.7,139.114,0.489,-3.045,-5.477,2.432,0.083
4/11/21 17:00,9.23,21.35,0,5.47,114.88,537.2,29.114,64.223,0.471,-0.472,-2.767,2.295,0.084
4/11/21 17:30,8.66,25.13,0,5.9,26.28,337.73,18.118,24.695,0.488,-1.027,-3.184,2.157,0.084
4/11/21 18:00,7.85,28.2,0,6.19,-47.93,149.1,-2.926,8.546,0.328,0.526,-1.442,1.968,0.085
4/11/21 18:30,6.77,31.72,0,3.13,-92.32,34.21,1.644,-7.834,0.115,1.551,0,1.551,0.086
4/11/21 19:00,5.61,34.97,0,1.58,-91.17,0,2.09,-19.091,0.106,1.876,0,1.876,0.086
4/11/21 19:30,4.33,38.24,0,2.91,-85.63,0,5.15,-35.833,0.169,2.526,0,2.526,0.087
4/11/21 20:00,1.92,46.24,0,3.26,-80.37,0,1.95,,,2.526,0,2.526,0.088
4/11/21 20:30,-0.04,52.52,0,3.08,-77.1,0,-1.25,-46.543,0.068,2.85,0,2.85,0.089
4/11/21 21:00,-1.81,58.23,0,4.32,-76.03,0,-0.276,-5.691,0.066,3.175,0,3.175,0.089
4/11/21 21:30,-2.92,61.76,0,2.09,-75.07,0,0.917,1.676,0.063,0.856,0,0.856,0.089
4/11/21 22:00,-3.56,62.96,0,1.92,-74.27,0,0.079,-2.5,0.046,1.082,0,1.082,0.089
4/11/21 22:30,-3.97,64,0,1.99,-73.93,0,0.604,2.096,0.097,0.737,0,0.737,0.09
4/11/21 23:00,-4.24,65.19,0,2.37,-73.97,0,0.022,-2.801,0.057,0.392,0,0.392,0.09
4/11/21 23:30,-4.68,67.11,0,2.9,-73.43,0,-0.509,-5.369,0.048,0.82,0,0.82,0.09
4/12/21 0:00,-4.73,68.26,0,2.27,-74.8,0,0.048,-0.04,0.087,0.077,0,0.077,0.091
4/12/21 0:30,-5.21,69.37,0,2.59,-73.27,0,-0.392,-3.628,0.071,0.796,0,0.796,0.091
4/12/21 1:00,-5.35,70.92,0,1.93,-72.93,0,-0.257,-5.06,0.071,0.496,0,0.496,0.091
4/12/21 1:30,-5.81,71.87,0,2.63,-72.07,0,0.124,0.437,0.059,1.312,0,1.312,0.092
4/12/21 2:00,-6.75,74.66,0,2.67,-70.9,0,0.443,0.49,0.07,0.691,0,0.691,0.092
4/12/21 2:30,-7.04,76.59,0,2.21,-70.87,0,0.062,-2.386,0.043,0.069,0,0.069,0.092
4/12/21 3:00,-7.3,75.55,0,2.46,-70.37,0,0.755,4.411,0.065,1.168,0,1.168,0.092
4/12/21 3:30,-8.44,78.43,0,3.33,-68.8,0,-0.245,-8.268,0.067,2.267,0,2.267,0.093
4/12/21 4:00,-8.45,78.94,0,2.22,-68.5,0,0.604,1.417,0.018,0.918,0,0.918,0.093
4/12/21 4:30,-8.91,78.93,0,1.74,-67.5,0,0.626,2.869,0.041,0.718,0,0.718,0.093
4/12/21 5:00,-9.55,79.98,0,1.49,-67,0,0.324,-0.861,0.04,-0.115,0,-0.115,0.093
4/12/21 5:30,-9.66,81.57,0,1.16,-63.77,23.3,0.171,-2.597,0.019,-0.949,-0.995,0.046,0.093
4/12/21 6:00,-8.27,75.37,0,2.81,-29.35,118.08,0.573,2.537,0.073,-0.511,-0.719,0.208,0.092
4/12/21 6:30,-5.99,67.79,0,1.41,35.14,295.77,12.895,34.249,0.102,-0.073,-0.443,0.37,0.09
4/12/21 7:00,-1.61,57.49,0,1.89,111.88,486.43,-6.727,-52.252,0.146,0.364,-0.167,0.532,0.088
4/12/21 7:30,2.66,38.66,0,2.07,196.51,683.13,-0.736,139.355,0.138,-0.926,-1.948,1.022,0.086
4/12/21 8:00,3.59,27.58,0,4.31,296.2,904.33,20.989,126.871,0.296,-2.217,-3.378,1.161,0.083
4/12/21 8:30,4.44,26,0,5.67,380.61,1103,24.296,181.639,0.262,-3.507,-4.807,1.3,0.081
4/12/21 9:00,4.91,22.43,0,6.44,435.39,1234,21.636,208.525,0.429,-3.121,-4.5,1.38,0.08
4/12/21 9:30,5.17,22.57,0,4.99,451.92,1286.67,40.423,325.037,0.475,-3.478,-4.906,1.427,0.079
4/12/21 10:00,5.7,21.25,0,6.53,557.8,1542.33,33.883,261.347,0.517,-4.016,-5.541,1.525,0.081
4/12/21 10:30,5.99,20.52,0,5.13,556.03,1545,38.863,348.096,0.531,-5.339,-6.919,1.581,0.081
4/12/21 11:00,6.56,19.36,0,6.96,641.6,1739.33,42.034,338.711,0.345,-4.551,-6.243,1.693,0.082
4/12/21 11:30,7.01,19.79,0,7.79,624.97,1715.33,37.664,289.794,0.279,-3.529,-5.315,1.786,0.082
4/12/21 12:00,7.3,19.12,0,6.12,567.97,1590,49.918,347.54,0.482,-4.677,-6.524,1.847,0.082
4/12/21 12:30,8.03,20.1,0,6.25,612.9,1681.67,43.584,287.31,0.259,-4.036,-6.046,2.01,0.081
4/12/21 13:00,8.38,19.87,0,5.17,617.07,1704,45.776,338.114,0.416,-3.824,-5.915,2.091,0.08
4/12/21 13:30,9.13,19.07,0,6.06,590.73,1645.67,46.617,349.703,0.545,-4.023,-6.293,2.27,0.08
4/12/21 14:00,9.47,17.68,0,7.32,560.57,1582,45.151,299.663,0.361,-1.548,-3.903,2.356,0.081
4/12/21 14:30,9.71,17.77,0,6.74,490.48,1426.67,49.552,314.1,0.556,-1.86,-4.277,2.416,0.08
4/12/21 15:00,9.57,17.59,0,6.26,426.59,1282,41.253,259.887,0.416,-2.359,-4.741,2.382,0.08
4/12/21 15:30,9.71,18.48,0,8,360.41,1114.33,39.029,235.074,0.687,-3.221,-5.639,2.418,0.081
4/12/21 16:00,9.84,19.29,0,8.25,285.61,928.67,27.337,153.899,0.713,-1.473,-3.924,2.451,0.082
4/12/21 16:30,9.43,20.4,0,8.9,206.41,737.57,35.187,163.485,0.822,-4.793,-7.139,2.346,0.083
4/12/21 17:00,9.14,21.4,0,7.35,119.35,541.57,30.723,83.209,0.675,-1.618,-3.891,2.273,0.083
4/12/21 17:30,8.59,22.67,0,7.32,42.8,357.13,17.973,42.018,0.614,-1.208,-3.347,2.14,0.084
4/12/21 18:00,8.03,23.78,0,6.32,-17.58,177.17,14.986,-26.556,0.576,1.038,-0.971,2.009,0.084
4/12/21 18:30,7.05,25.4,0,5.63,-88.59,37.88,10.306,-38.974,0.495,1.724,0,1.724,0.085
4/12/21 19:00,6.26,26.62,0,5.49,-90.23,2.18,6.203,-46.415,0.404,1.576,0,1.576,0.086
4/12/21 19:30,5.61,28.03,0,4.39,-82.53,0,2.769,-23.922,0.234,1.429,0,1.429,0.086
4/12/21 20:00,4.98,29.1,0,2.36,-87.8,0,1.408,-22.257,0.091,1.281,0,1.281,0.086
4/12/21 20:30,4.46,29.61,0,2.74,-87.47,0,1.546,-22.783,0.139,1.77,0,1.77,0.087
4/12/21 21:00,3.59,30.87,0,3.36,-83.27,0,-0.101,-1.549,0.117,1.453,0,1.453,0.088
4/12/21 21:30,2.22,33.92,0,2.7,-78.87,,0.003,,0.112,0.893,0,0.893,0.088
4/12/21 22:00,1.67,35.33,0,4.05,-75.6,,-0.433,,0.106,1.784,0,1.784,0.089
4/12/21 22:30,2.04,34.51,0,3.57,-71.67,,-0.666,,0.107,0.73,0,0.73,0.089
4/12/21 23:00,1.94,35.59,0,2.26,-71.97,,-0.747,-40.309,0.174,1.884,0,1.884,0.089
4/12/21 23:30,2.49,34.41,0,3.35,-65.97,,-0.903,-49.56,0.206,2.613,0,2.613,0.089
4/13/21 0:00,2.19,36.36,0,2.75,-67.37,,-0.258,-24.522,0.071,2.513,0,2.513,0.089
4/13/21 0:30,2.05,37.47,0,2.76,-73.97,,-0.015,,,2.412,0,2.412,0.089
4/13/21 1:00,0.8,41.79,0,2.5,-74.4,,0.227,,0.048,2.312,0,2.312,0.089
4/13/21 1:30,0.67,42.95,0,2.04,-74.2,,-0.084,,0.045,2.212,0,2.212,0.089
4/13/21 2:00,-0.37,46.49,0,1.89,-73.2,0,0.035,,0.107,0.822,0,0.822,0.089
4/13/21 2:30,-2.59,54.77,0,3.12,-72.03,0,-0.063,-7.58,0.168,2.424,0,2.424,0.09
4/13/21 3:00,-3.18,57.21,0,2.14,-71.07,0,-1.054,,0.174,2.209,0,2.209,0.09
4/13/21 3:30,-2.46,54.58,0,2.85,-70.97,0,-0.432,,0.148,0.783,0,0.783,0.09
4/13/21 4:00,-2.21,53.79,0,3.08,-72,0,-0.335,,0.122,-2.07,0,-2.07,0.09
4/13/21 4:30,-2.54,54.98,0,3.2,-72.53,0,-0.249,,,-2.07,0,-2.07,0.09
4/13/21 5:00,-3.05,56.95,0,3.06,-72.87,0,-0.163,-9.512,0.122,-3.496,0,-3.496,0.09
4/13/21 5:30,-3.32,58.87,0,2.6,-60.9,24.51,0.959,,0.108,-4.923,-2.48,-2.442,0.09
4/13/21 6:00,-1.71,52.83,0,2.38,-27.74,96.22,-1.051,-37.492,0.145,-3.489,-2.101,-1.388,0.09
4/13/21 6:30,-2.13,54.83,0,1.68,-20.4,147.67,2.421,-25.688,0.16,-2.056,-1.722,-0.334,0.089
4/13/21 7:00,0.28,46.54,0,3.06,113.78,484.13,14.857,70.329,0.182,-0.622,-1.342,0.72,0.087
4/13/21 7:30,2.09,37.72,0,6.41,227.3,729.1,31.361,198.116,0.726,-2.272,-3.216,0.943,0.085
4/13/21 8:00,2.55,34.68,0,7.74,319.84,939.67,24.944,168.58,0.64,-1.542,-2.549,1.007,0.082
4/13/21 8:30,3.04,33.12,0,7.97,317.66,938.33,34.81,256.642,0.687,-3.165,-4.242,1.077,0.082
4/13/21 9:00,3.42,32.47,0,7.54,275.49,818.77,17.744,99.768,0.566,-2.335,-3.47,1.135,0.082
4/13/21 9:30,3.37,32.25,0,7.01,212.52,638.43,21.542,131.653,0.579,-3.511,-4.637,1.126,0.084
4/13/21 10:00,3.94,31.23,0,7.66,282.22,816.03,27.346,168.841,0.578,-5.506,-6.723,1.216,0.083
4/13/21 10:30,4.69,29.98,0,7.17,358.8,1030.33,50.769,342.405,0.731,-5.608,-6.951,1.342,0.082
4/13/21 11:00,5.74,27.72,0,8.36,695.67,1826.33,53.489,466.872,0.963,-4.707,-6.24,1.533,0.081
4/13/21 11:30,5.6,27.77,0,9.95,298.23,942.53,24.327,133.8,0.821,-3.079,-4.584,1.505,0.083
4/13/21 12:00,6.13,26.66,0,8.85,478.12,1345.33,43.503,308.568,0.808,-3.984,-5.59,1.606,0.083
4/13/21 12:30,7.09,25.73,0,9.13,475.54,1355.33,36.332,280.028,0.741,-5.77,-7.572,1.803,0.082
4/13/21 13:00,7.56,25.11,0,9.38,519.02,1451,48.944,366.508,0.769,-5.633,-7.537,1.904,0.081
4/13/21 13:30,7.54,24.53,0,10.89,452.38,1292.67,59.353,374.619,0.937,-6.092,-7.992,1.901,0.081
4/13/21 14:00,8.1,23.71,0,12.16,442.53,1261.67,34.62,234.548,0.92,-3.072,-5.097,2.025,0.082
4/13/21 14:30,8.08,23.56,0,9.38,376.37,1108,42.886,275.751,0.854,-4.622,-6.644,2.021,0.082
4/13/21 15:00,8.49,23.12,0,9.49,323.16,986.67,49.539,246.254,0.923,-4.363,-6.478,2.115,0.082
4/13/21 15:30,8.4,23.16,0,10.56,193.36,665.87,35.359,147.837,0.996,-3.258,-5.352,2.094,0.082
4/13/21 16:00,8.37,23.24,0,8.08,175.7,590.67,32.713,121.818,0.886,-2.16,-4.248,2.088,0.083
4/13/21 16:30,8.38,23.04,0,9.59,126.27,473.13,26.475,96.059,0.863,-2.433,-4.522,2.089,0.083
4/13/21 17:00,8.54,22.73,0,10.29,146.84,539.87,29.721,97.216,0.97,-2.684,-4.812,2.129,0.083
4/13/21 17:30,8.4,22.53,0,10.67,23.66,305.07,22.751,14.999,0.91,-1.176,-3.272,2.096,0.083
4/13/21 18:00,8.08,22.71,0,8.38,-41.16,147.63,16.189,-41.818,0.736,0.613,-1.407,2.021,0.084
4/13/21 18:30,7.51,23.14,0,7.27,-88.78,38.31,14.756,-61.652,0.632,1.587,0,1.587,0.084
4/13/21 19:00,6.9,23.56,0,5.44,-96.13,2.53,2.087,-25.55,0.173,1.667,0,1.667,0.085
4/13/21 19:30,6.4,24.07,0,2.94,-91.87,0,2.632,-34.727,0.221,1.746,0,1.746,0.086
4/13/21 20:00,5.46,25.84,0,1.87,-84.93,0,0.605,-10.964,0.169,1.825,0,1.825,0.086
4/13/21 20:30,4.23,28.11,0,2.31,-80.6,0,0.931,,0.101,3.162,0,3.162,0.087
4/13/21 21:00,1.34,35.41,0,2.42,-75.23,0,-1.431,32.397,0.137,2.383,0,2.383,0.088
4/13/21 21:30,-0.9,42.42,0,2.69,-72.5,0,-0.15,2.53,0.089,1.603,0,1.603,0.089
4/13/21 22:00,-1.99,45.88,0,3.52,-71.07,,-0.169,9.342,0.092,1.895,0,1.895,0.089
4/13/21 22:30,-2.58,47.81,0,3.05,-69.87,,-0.375,3.062,0.139,1.183,0,1.183,0.089
4/13/21 23:00,-1.97,45.85,0,2.04,-69.17,,-0.59,,0.094,1.049,0,1.049,0.089
4/13/21 23:30,-1.7,45.16,0,3.43,-68.53,,-0.12,,0.154,0.762,0,0.762,0.089
4/14/21 0:00,-2.17,47.31,0,3.22,-68.33,,0.127,1.772,0.102,0.475,0,0.475,0.09
4/14/21 0:30,-2.94,50.44,0,5.07,-67.03,,0.058,4.784,0.094,0.595,0,0.595,0.09
4/14/21 1:00,-3.04,50.97,0,2.92,-67,,0.226,,0.113,0.813,0,0.813,0.09
4/14/21 1:30,-3.76,53.69,0,2.54,-66,0,-0.418,-8.884,0.101,1.031,0,1.031,0.09
4/14/21 2:00,-3.72,54.05,0,3.73,-65.87,0,-0.234,,0.134,0.054,0,0.054,0.09
4/14/21 2:30,-3.54,53.48,0,3.39,-66.9,0,-0.483,,0.192,0.176,0,0.176,0.09
4/14/21 3:00,-3.76,54.39,0,2.35,-66.97,0,0.417,20.243,0.121,0.42,0,0.42,0.09
4/14/21 3:30,-3.97,55.58,0,3.22,-66.63,0,-0.394,,0.114,0.42,0,0.42,0.09
4/14/21 4:00,-2.42,49.68,0,2.8,-67.37,0,-0.551,,0.08,0.542,0,0.542,0.09
4/14/21 4:30,-0.86,44.34,0,3.19,-69.03,0,-0.432,,0.202,0.664,0,0.664,0.09
4/14/21 5:00,-1.91,47.86,0,2.69,-69.2,0,-0.969,,0.13,2.462,0,2.462,0.09
4/14/21 5:30,-2.95,52.31,0,3.4,-64.66,28.49,-0.01,,0.1,-0.87,-1.291,0.421,0.09
4/14/21 6:00,-2.34,50.78,0,3.74,-25.54,132.23,0.399,,0.196,-3.432,-3.901,0.469,0.09
4/14/21 6:30,0.28,42.21,0,1.85,38.65,311.43,1.821,1.37,0.1,-0.94,-1.661,0.721,0.088
4/14/21 7:00,3.35,34.3,0,1.39,115.14,503.73,15.304,71.152,0.214,-4.056,-5.18,1.124,0.086
4/14/21 7:30,4.1,30.76,0,5.42,205.17,701.37,23.519,130.347,0.272,-3.508,-4.75,1.242,0.084
4/14/21 8:00,4.74,29.69,0,6.45,291.22,899.67,33.858,241.869,0.551,-5.418,-6.769,1.351,0.082
4/14/21 8:30,5.15,28.92,0,6.31,368.82,1087.67,30.796,233.893,0.536,-3.264,-4.688,1.424,0.08
4/14/21 9:00,5.43,28.33,0,6.56,439.63,1257.67,43.366,340.988,0.551,-6.076,-7.55,1.474,0.079
4/14/21 9:30,6.12,27.4,0,7.7,500.37,1407,39.96,336.182,0.691,-4.149,-5.756,1.606,0.077
4/14/21 10:00,6.33,26.93,0,9.99,552.77,1534.67,46.061,412.014,0.775,-3.617,-5.264,1.647,0.079
4/14/21 10:30,6.33,27.34,0,8.75,594.43,1635,36.077,322.703,0.607,-2.933,-4.58,1.647,0.08
4/14/21 11:00,7.02,26.7,0,7.36,622.47,1709,50.648,418.077,0.683,-4.248,-6.037,1.789,0.081
4/14/21 11:30,7.66,26.16,0,7.59,632.33,1732,43.569,344.904,0.664,-3.009,-4.934,1.925,0.081
4/14/21 12:00,8.18,25.5,0,7.45,649.93,1774.33,46.279,355.377,0.68,-3.406,-5.45,2.044,0.081
4/14/21 12:30,8.45,25.07,0,8.15,639.97,1753.33,47.489,375.377,0.47,-2.16,-4.265,2.106,0.081
4/14/21 13:00,8.98,24.63,0,9.16,622.07,1715.33,63.062,482.776,0.917,-4.541,-6.773,2.233,0.08
4/14/21 13:30,9.02,24.46,0,8.23,593.07,1645.33,48.127,344.715,0.659,-4.427,-6.671,2.244,0.08
4/14/21 14:00,9.44,24.22,0,8.15,548.13,1547.67,52.228,365.929,0.799,-5.137,-7.485,2.348,0.08
4/14/21 14:30,9.72,23.65,0,10.19,494.6,1424.67,38.911,321.943,0.667,-3.932,-6.351,2.419,0.08
4/14/21 15:00,10.16,23.1,0,7.78,432.54,1283.67,36.657,249.973,0.607,-1.911,-4.445,2.534,0.08
4/14/21 15:30,10.2,23.31,0,8.09,369.37,1126.67,39.443,242.277,0.641,-3.065,-5.609,2.545,0.08
4/14/21 16:00,10.72,22.81,0,7.47,300.66,954,35.013,184.01,0.757,-1.667,-4.353,2.686,0.082
4/14/21 16:30,10.82,22.75,0,7.74,205.41,727.3,30.469,114.662,0.793,-1.071,-3.784,2.714,0.082
4/14/21 17:00,10.07,24.38,0,5.9,13.11,305.93,15.524,16.519,0.415,-0.509,-3.02,2.511,0.083
4/14/21 17:30,10.49,24.45,0,5.92,27.66,330.8,13.222,20.705,0.368,-1.203,-3.828,2.625,0.083
4/14/21 18:00,10.27,25.61,0,4.96,-45,149.87,9.768,-23.076,0.408,0.474,-2.089,2.563,0.083
4/14/21 18:30,9.41,27.68,0,3.55,-84.41,43.02,3.439,-19.152,0.213,0.824,0,0.824,0.084
4/14/21 19:00,7.83,32.08,0,2.45,-85.27,3.26,1.962,,,1.175,0,1.175,0.085
4/14/21 19:30,4.07,44.34,0,2.94,-73.43,0,0.484,-1.381,0.054,1.525,0,1.525,0.086
4/14/21 20:00,2.49,48.28,0,2.29,-71.53,0,0.035,-3.363,0.034,1.875,0,1.875,0.086
4/14/21 20:30,1.84,49.38,0,3.17,-68.17,0,-0.501,-6.059,0.065,3.316,0,3.316,0.087
4/14/21 21:00,0.55,53.52,0,1.65,-65.37,0,-0.182,1.065,0.059,2.09,0,2.09,0.087
4/14/21 21:30,-0.52,57.45,0,1.65,-62.47,0,-0.765,-3.857,0.065,2.22,0,2.22,0.088
4/14/21 22:00,-1.36,59.93,0,2.69,-58.37,0,-1.13,-15.421,0.065,0.981,0,0.981,0.088
4/14/21 22:30,-0.41,57.76,0,3.13,-39.77,0,-0.565,-9.578,0.056,0.866,0,0.866,0.088
4/14/21 23:00,-0.15,57.35,0,3.64,-43.8,0,2.378,,0.183,0.751,0,0.751,0.088
4/14/21 23:30,-0.61,59.34,0,3.99,-53.07,0,-0.49,-7.77,0.107,0.636,0,0.636,0.088
4/15/21 0:00,-0.72,61.29,0,2.55,-59.6,0,-0.722,-4.72,0.047,0.521,0,0.521,0.088
4/15/21 0:30,-0.25,59.94,0,4.03,-58.57,0,-0.138,-8.484,0.077,3.726,0,3.726,0.088
4/15/21 1:00,-1.88,65.36,0,2.23,-51.63,0,0.116,-3.716,0.039,2.375,0,2.375,0.089
4/15/21 1:30,-2.37,68.7,0,3.22,-50.53,0,-0.619,-6.527,0.101,0.95,0,0.95,0.089
4/15/21 2:00,-2.33,70.4,0,2.71,-48.7,0,0.085,-4.221,0.095,0.925,0,0.925,0.089
4/15/21 2:30,-2.18,70.51,0,3.78,-50.67,0,-0.353,-2.223,0.093,0.9,0,0.9,0.089
4/15/21 3:00,-2,70.77,0,2.17,-56.73,0,0.372,-3.215,0.051,0.875,0,0.875,0.089
4/15/21 3:30,-2.59,73.71,0,3.47,-55.63,0,0.681,-5.577,0.055,0.953,0,0.953,0.089
4/15/21 4:00,-2.69,74.48,0,3.46,-55.17,0,-0.527,-20.261,0.117,1.105,0,1.105,0.089
4/15/21 4:30,-2.36,73.47,0,3.73,-56.53,0,-1.141,,0.129,0.466,0,0.466,0.089
4/15/21 5:00,-2.24,73.46,0,2.19,-57.5,0,5.391,17.721,0.175,-3.147,-3.627,0.48,0.089
4/15/21 5:30,-2.29,74.23,0,2.3,-50.87,32.72,1.917,-8.06,0.117,-2.039,-2.533,0.494,0.089
4/15/21 6:00,-1.87,71.76,0,1.9,-10.93,141.07,0.043,-0.966,0.065,-0.932,-1.44,0.508,0.089
4/15/21 6:30,0.69,63.65,0,2.68,54.68,323.27,-3.146,,0.113,0.236,-0.741,0.977,0.087
4/15/21 7:00,5.27,50.07,0,2.29,128.22,516.5,15.867,-3.786,0.142,1.403,-0.042,1.445,0.086
4/15/21 7:30,8.16,39.89,0,4.92,211.5,714.4,42.782,169.614,0.356,-6.774,-8.814,2.04,0.082
4/15/21 8:00,9.21,37.39,0,6.54,291.79,907,38.768,196.045,0.579,-4.078,-6.369,2.291,0.08
4/15/21 8:30,9.74,34.54,0,7.16,369.96,1095.33,38.301,221.362,0.65,-4.287,-6.713,2.426,0.079
4/15/21 9:00,9.99,33.45,0,7.84,446.15,1275.67,49.032,310.072,0.824,-5.307,-7.796,2.489,0.077
4/15/21 9:30,10.31,32.79,0,8.48,514.3,1442.67,42.272,252.914,0.606,-3.689,-6.265,2.576,0.076
4/15/21 10:00,10.46,32.67,0,6.68,527.96,1484,42.256,295.018,0.685,-3.158,-5.774,2.615,0.077
4/15/21 10:30,11.07,31.71,0,8.36,623.7,1705.33,59.192,382.441,0.676,-3.778,-6.563,2.785,0.079
4/15/21 11:00,11.47,30.56,0,8.03,628.8,1732.67,74.303,495.093,0.733,-4.366,-7.267,2.9,0.079
4/15/21 11:30,11.77,30.41,0,8.77,638.63,1760,60.777,397.89,0.722,-3.975,-6.963,2.988,0.08
4/15/21 12:00,11.95,29.83,0,9.31,629.1,1745.33,35.409,254.79,0.504,-2.165,-5.205,3.04,0.079
4/15/21 12:30,12.65,28.72,0,7.15,626.1,1740.67,61.851,399.944,0.728,-4.865,-8.12,3.256,0.079
4/15/21 13:00,12.78,28.06,0,8.47,619.27,1723.67,62.943,410.513,0.768,-3.817,-7.112,3.295,0.079
4/15/21 13:30,13.21,26.19,0,9.33,589.4,1655.33,64.235,381.218,0.859,-2.666,-6.099,3.433,0.078
4/15/21 14:00,13.26,26.28,0,8.62,545,1554.33,65.479,424.594,0.903,-4.005,-7.455,3.45,0.079
4/15/21 14:30,13.45,27.13,0,10.2,497.4,1441,47.737,278.378,0.686,-2.15,-5.661,3.511,0.079
4/15/21 15:00,13.77,26.64,0,7.37,345.19,1094.67,45.827,293.762,0.641,-2.451,-6.069,3.619,0.079
4/15/21 15:30,13.86,26.89,0,6.49,280.78,934.37,37.748,150.757,0.631,-1.243,-4.892,3.649,0.08
4/15/21 16:00,13.9,26.57,0,7.86,232.94,818,31.314,156.028,0.761,-1.547,-5.209,3.662,0.08
4/15/21 16:30,13.97,26.01,0,7.44,213.89,755.03,22.947,111.097,0.612,-1.438,-5.124,3.686,0.08
4/15/21 17:00,14.02,26.89,0,8.39,126.03,554.27,24.735,78.009,0.695,-0.84,-4.544,3.704,0.081
4/15/21 17:30,13.72,27.27,0,8.99,39.32,360.1,18.512,,0.69,-0.819,-4.42,3.601,0.081
4/15/21 18:00,13.45,27.8,0,6.21,-34.82,173.7,10.775,-16.829,0.445,1.116,-2.395,3.511,0.082
4/15/21 18:30,12.7,29.62,0,1.98,-82.93,46.59,4.074,-20.356,0.119,2.537,0,2.537,0.083
4/15/21 19:00,10.88,34.87,0,1.32,-83.47,3.74,0.656,,0.044,2.74,0,2.74,0.084
4/15/21 19:30,7.6,45.77,0,2.85,-75.37,0,0.935,1.819,0.108,1.859,0,1.859,0.085
4/15/21 20:00,5.78,50.6,0,1.8,-72,0,-0.359,1.772,0.036,2.419,0,2.419,0.085
4/15/21 20:30,4.22,55.24,0,1.41,-68.93,0,-1,3.202,0.07,2.872,0,2.872,0.086
4/15/21 21:00,2.8,59.1,0,2.47,-65.93,0,1.277,6.572,0.089,0.795,0,0.795,0.086
4/15/21 21:30,1.42,63.26,0,2.37,-63,0,1.535,9.365,0.097,1.803,0,1.803,0.087
4/15/21 22:00,0.66,65.99,0,2.88,-61.83,0,-0.012,-3.577,0.103,2.81,0,2.81,0.087
4/15/21 22:30,-0.22,68.15,0,2.76,-59.57,0,-0.482,-4.613,0.046,1.501,0,1.501,0.087
4/15/21 23:00,-0.95,71,0,2.61,-58.43,0,-0.825,-7.104,0.033,1.347,0,1.347,0.087
4/15/21 23:30,-1.28,72.5,0,2.59,-58.3,0,2.044,6.002,0.044,0.888,0,0.888,0.088
4/16/21 0:00,-2.04,75.63,0,2.63,-57.9,0,1.068,-0.535,0.053,0.428,0,0.428,0.088
4/16/21 0:30,-2.11,77.68,0,1.85,-57,0,-0.746,-5.472,0.055,1.742,0,1.742,0.088
